Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2018-08-28T20:59:52+0000,A look at the latest G.D.P. report; Google's philanthropy; Apple's gravity-defying growth.,"This week:  Jeff Sommer with Catherine Rampell on the G.D.P. report, Stephanie Strom on Google’s philanthropy, Steve Lohr on Apple’s gravity-defying growth, and Paul Lim on stock and bond divergence.","This week:  Jeff Sommer with Catherine Rampell on the G.D.P. report, Stephanie Strom on Google’s philanthropy, Steve Lohr on Apple’s gravity-defying growth, and Paul Lim on stock and bond divergence.","This week:  Jeff Sommer with Catherine Rampell on the G.D.P. report, Stephanie Strom on Google’s philanthropy, Steve Lohr on Apple’s gravity-defying growth, and Paul Lim on stock and bond divergence.",WQXR,https://www.nytimes.com/podcast/2011/01/28/business/28weekendbiz-pod.html
2018-08-28T20:21:20+0000,NYT: David Pogue for 06/27/2007,This week: The Apple iPhone.,This week: The Apple iPhone.,This week: The Apple iPhone.,WQXR,https://www.nytimes.com/
2018-08-22T13:00:08+0000,Help a Fellow Mac User With Remote Tech Support,"Just like Windows users, Mac owners have ways to share and control another computer over the internet to give a quick assist online.","Q. If Windows comes with tools to help someone take control and troubleshoot another PC over the internet, what does Apple provide for long-distance Mac-to-Mac support?","Just like Windows users, Mac owners have ways to share and control another computer over the internet to give a quick assist online.",The New York Times,https://www.nytimes.com/2018/08/22/technology/personaltech/mac-remote-troubleshooting.html
2018-08-31T09:59:54+0000,When We Almost Stopped Climate Change,The U.S. had an opportunity to solve the climate crisis in the 1980s. What went wrong?,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,The U.S. had an opportunity to solve the climate crisis in the 1980s. What went wrong?,The New York Times,https://www.nytimes.com/2018/08/31/podcasts/the-daily/climate-change-losing-earth.html
2018-08-31T19:44:09+0000,Poisonous Plants,Chemicals in some nightshade plants are potentially lethal and should be avoided for herbal uses — unless they’re involved in a fictional murder plot.,"Q. I read about something called Datura in an old mystery novel. Mixed with honey, it was used as a hypnotic drug to keep a kidnap victim in control. What is it, and how does it work?",Chemicals in some nightshade plants are potentially lethal and should be avoided for herbal uses — unless they’re involved in a fictional murder plot.,The New York Times,https://www.nytimes.com/2018/08/31/science/poisonous-plants-datura.html
2018-08-31T07:00:05+0000,"Hacking a Prince, an Emir and a Journalist to Impress a Client","The NSO Group, a spyware maker, targeted the phones of powerful figures to show off its product, emails show. It’s now accused of illegal spying in lawsuits.","The rulers of the United Arab Emirates had been using Israeli spyware for more than a year, secretly turning the smartphones of dissidents at home or rivals abroad into surveillance devices.","The NSO Group, a spyware maker, targeted the phones of powerful figures to show off its product, emails show. It’s now accused of illegal spying in lawsuits.",The New York Times,https://www.nytimes.com/2018/08/31/world/middleeast/hacking-united-arab-emirates-nso-group.html
2018-08-31T13:31:25+0000,"In This New Restaurant, a Room Just for Pasta","At Misi in Williamsburg, the chef Missy Robbins and her cooks prepare to serve 500 bowls of noodles a day.","EVERY MORNING, as the sun arrives, so do they: a handful of employees, taking their spots at two maple benches custom-made by John Boos & Co., the Illinois company revered for its cutting boards. They will stay for around 10 hours, producing whichever pasta the kitchen requests: corzetti, stamped like Roman coins; or cappelletti — little hats — stuffed with mascarpone and spinach. Near one of the 10-foot tables stands a steel extruder; when fitted with various brass dies, it creates the dried shapes (bucatini, rigatoni) that some restaurants purchase by the box. The front table is reserved for fresh pasta: agnolotti, gnocchi and others that involve hand turning. By the time the restaurant’s first guests arrive, dozens of noodles will be drying in the maple-framed racks on the wall, next to a refrigerator where the fresh ones rest.","At Misi in Williamsburg, the chef Missy Robbins and her cooks prepare to serve 500 bowls of noodles a day.",The New York Times,https://www.nytimes.com/2018/08/31/t-magazine/missy-robbins-misi-pasta-restaurant.html
2018-08-31T09:00:08+0000,How to Protect Your Cellphone (and Your Data) When You Travel,"Our smartphones are indispensable, especially when we’re away from home. Here’s how to protect your device, and all of the information stored on it.",Many travelers consider their cellphones essential when they’re on the road and rely on it for taking pictures and texting to using it to find their way around. ,"Our smartphones are indispensable, especially when we’re away from home. Here’s how to protect your device, and all of the information stored on it.",The New York Times,https://www.nytimes.com/2018/08/31/travel/how-to-protect-your-cellphone-and-your-data-when-you-travel.html
2018-08-31T19:27:54+0000,The Hot College Gig: Online Brand Promoter,American companies are turning to students to push products on their personal social media accounts.,"Noah Lamfers, a senior at the University of Northern Iowa, had never tried a 5-Hour Energy drink. But he still signed up to promote the brand online, getting paid to post images of himself and bottles of the product on his personal Facebook, Instagram and Snapchat accounts. He tagged each one with #5houruintern.",American companies are turning to students to push products on their personal social media accounts.,The New York Times,https://www.nytimes.com/2018/08/31/technology/college-students-online-influencers.html
2018-08-31T14:00:05+0000,Flipping for Dance in the Catskills,"With ever-rising real-estate costs in New York City, dance is strengthening its presence in the Hudson Valley and Catskills. Next up: The Lumberyard.","ROUNDTOP, N.Y. — Perched on 175 acres at the end of a rising road in the Catskill Mountains, surrounded by protected forest and deep vistas, the Petronio Residency Center here is an isolated retreat. It’s also luxurious, with a house chef and an air-conditioned studio. The veteran choreographer Stephen Petronio opened it this summer as a research and development site for fellow dancemakers. Subsidized and well-fed, they can try things out, free from the anxieties of renting work space by the hour. They can dig deeper and explore.","With ever-rising real-estate costs in New York City, dance is strengthening its presence in the Hudson Valley and Catskills. Next up: The Lumberyard.",The New York Times,https://www.nytimes.com/2018/08/31/arts/dance/catskills-lumberyard-petronio-residency.html
2018-09-06T13:37:27+0000,Apple’s Takeover of Shazam Is Cleared by European Regulators,"The European Union, which has emerged as the world’s toughest overseer of technology, said the deal did not pose any threat to competition.","LONDON — European authorities on Thursday cleared Apple’s acquisition of the popular song-recognition app Shazam, after months of study into whether the deal would give the iPhone maker an unfair advantage over rival streaming music services like Spotify.","The European Union, which has emerged as the world’s toughest overseer of technology, said the deal did not pose any threat to competition.",The New York Times,https://www.nytimes.com/2018/09/06/business/apple-shazam-europe.html
